air_temp,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dhi,dni,ghi,gti,relative_humidity,surface_pressure,wind_direction_10m,wind_speed_10m,zenith,period_end,Year,Month,Day,Hour,Latitude,Longitude,cluster
24,-91,120,878,788,728,0.0,120,878,788,728,61.6,923.3,67,4.8,40,2008-02-02T08:00:00Z,2008,2,2,8,-22.220377,28.100695,4
26,-84,126,925,951,901,0.0,126,925,951,901,53.5,923.0,67,4.7,27,2008-02-02T09:00:00Z,2008,2,2,9,-22.220377,28.100695,4
28,-67,117,963,1054,1010,3.5,177,865,1017,975,44.7,922.3,71,4.3,13,2008-02-02T10:00:00Z,2008,2,2,10,-22.220377,28.100695,4
30,17,116,973,1082,1040,0.0,116,973,1082,1040,39.1,921.6,75,4.1,7,2008-02-02T11:00:00Z,2008,2,2,11,-22.220377,28.100695,4
30,75,115,964,1035,989,0.0,115,964,1035,989,37.0,920.9,78,4.2,17,2008-02-02T12:00:00Z,2008,2,2,12,-22.220377,28.100695,4
30,86,115,934,916,863,1.7,138,888,902,850,35.7,920.3,83,4.2,31,2008-02-02T13:00:00Z,2008,2,2,13,-22.220377,28.100695,4
30,92,111,880,737,674,18.0,294,431,607,567,35.1,919.8,85,4.3,45,2008-02-02T14:00:00Z,2008,2,2,14,-22.220377,28.100695,4
24,-90,115,892,792,734,0.0,115,892,792,734,62.4,922.7,41,2.2,41,2008-02-03T08:00:00Z,2008,2,3,8,-22.220377,28.100695,4
27,-83,122,933,954,905,0.0,122,933,954,905,54.7,922.4,35,2.7,27,2008-02-03T09:00:00Z,2008,2,3,9,-22.220377,28.100695,4
30,-66,122,958,1053,1011,0.0,122,958,1053,1011,45.2,921.8,40,2.6,13,2008-02-03T10:00:00Z,2008,2,3,10,-22.220377,28.100695,4
31,17,127,958,1078,1037,0.7,140,937,1070,1030,39.9,921.0,52,2.4,7,2008-02-03T11:00:00Z,2008,2,3,11,-22.220377,28.100695,4
32,74,124,949,1029,985,21.7,437,385,806,776,39.1,920.0,66,2.3,17,2008-02-03T12:00:00Z,2008,2,3,12,-22.220377,28.100695,4
32,86,106,941,912,861,25.3,423,302,681,651,38.1,919.2,73,2.5,31,2008-02-03T13:00:00Z,2008,2,3,13,-22.220377,28.100695,4
32,92,92,905,735,674,12.2,232,588,642,594,37.5,918.6,69,2.5,45,2008-02-03T14:00:00Z,2008,2,3,14,-22.220377,28.100695,4
26,-90,109,888,782,726,17.4,308,449,643,604,52.6,922.0,27,0.5,41,2008-02-04T08:00:00Z,2008,2,4,8,-22.220377,28.100695,4
32,73,190,844,994,955,18.6,448,379,809,780,37.5,920.8,69,4.5,17,2008-02-04T12:00:00Z,2008,2,4,12,-22.220377,28.100695,4
32,85,166,835,882,836,16.7,377,418,734,701,37.3,920.0,70,4.6,31,2008-02-04T13:00:00Z,2008,2,4,13,-22.220377,28.100695,4
33,91,143,795,708,653,1.0,155,771,701,646,37.4,919.3,71,4.7,45,2008-02-04T14:00:00Z,2008,2,4,14,-22.220377,28.100695,4
30,15,116,956,1064,1028,15.2,363,544,902,873,43.7,922.9,74,5.2,7,2008-02-05T11:00:00Z,2008,2,5,11,-22.220377,28.100695,4
30,72,109,954,1018,979,17.5,375,488,840,810,43.8,922.1,75,4.9,17,2008-02-05T12:00:00Z,2008,2,5,12,-22.220377,28.100695,4
30,85,104,930,900,854,19.3,358,431,726,694,44.0,921.6,77,4.6,31,2008-02-05T13:00:00Z,2008,2,5,13,-22.220377,28.100695,4
24,-89,100,912,789,736,12.8,255,573,688,647,61.2,924.6,84,4.6,41,2008-02-06T08:00:00Z,2008,2,6,8,-22.220377,28.100695,4
26,-81,101,961,955,913,6.8,200,774,893,854,51.1,924.2,89,4.1,27,2008-02-06T09:00:00Z,2008,2,6,9,-22.220377,28.100695,4
29,-63,104,983,1057,1020,0.0,104,983,1057,1020,40.1,924.0,94,3.5,14,2008-02-06T10:00:00Z,2008,2,6,10,-22.220377,28.100695,4
31,14,104,989,1085,1051,0.0,104,989,1085,1051,34.2,923.5,99,3.3,8,2008-02-06T11:00:00Z,2008,2,6,11,-22.220377,28.100695,4
31,71,103,983,1039,1002,1.7,131,934,1022,985,31.5,922.6,101,3.3,17,2008-02-06T12:00:00Z,2008,2,6,12,-22.220377,28.100695,4
31,84,99,962,922,877,15.4,313,545,781,747,29.2,921.8,99,3.3,31,2008-02-06T13:00:00Z,2008,2,6,13,-22.220377,28.100695,4
32,91,91,921,744,687,22.5,325,352,577,544,27.0,921.1,95,3.3,45,2008-02-06T14:00:00Z,2008,2,6,14,-22.220377,28.100695,4
26,-89,110,892,783,733,0.0,110,892,783,733,58.0,922.2,75,3.3,41,2008-02-07T08:00:00Z,2008,2,7,8,-22.220377,28.100695,4
28,-81,113,938,947,907,0.0,113,938,947,907,49.6,921.7,77,3.3,27,2008-02-07T09:00:00Z,2008,2,7,9,-22.220377,28.100695,4
30,-62,116,960,1046,1012,6.6,227,775,976,945,41.5,921.1,86,2.9,14,2008-02-07T10:00:00Z,2008,2,7,10,-22.220377,28.100695,4
32,14,112,971,1073,1042,13.5,337,598,928,901,36.8,920.3,94,2.6,8,2008-02-07T11:00:00Z,2008,2,7,11,-22.220377,28.100695,4
32,70,109,963,1026,991,18.0,383,481,842,815,35.7,919.4,93,2.7,17,2008-02-07T12:00:00Z,2008,2,7,12,-22.220377,28.100695,4
32,83,105,938,908,865,19.5,363,430,731,701,34.7,918.8,90,2.7,31,2008-02-07T13:00:00Z,2008,2,7,13,-22.220377,28.100695,4
32,90,98,891,729,676,20.8,315,372,576,543,34.2,918.1,85,2.5,45,2008-02-07T14:00:00Z,2008,2,7,14,-22.220377,28.100695,4
24,-88,95,921,789,740,0.0,95,921,789,740,59.5,922.9,91,5.2,41,2008-02-08T08:00:00Z,2008,2,8,8,-22.220377,28.100695,4
26,-80,97,969,957,918,0.0,97,969,957,918,50.8,922.6,91,4.7,27,2008-02-08T09:00:00Z,2008,2,8,9,-22.220377,28.100695,4
29,-61,107,981,1057,1025,8.1,243,754,971,942,38.8,922.2,88,4.1,14,2008-02-08T10:00:00Z,2008,2,8,10,-22.220377,28.100695,4
31,13,104,992,1086,1056,5.6,204,830,1025,997,32.2,921.7,87,3.9,8,2008-02-08T11:00:00Z,2008,2,8,11,-22.220377,28.100695,4
31,69,97,991,1040,1007,14.8,336,578,886,858,31.3,921.0,90,4.0,18,2008-02-08T12:00:00Z,2008,2,8,12,-22.220377,28.100695,4
31,83,93,969,921,880,19.4,356,452,742,713,30.9,920.4,91,4.1,31,2008-02-08T13:00:00Z,2008,2,8,13,-22.220377,28.100695,4
31,90,86,925,740,688,20.2,303,407,589,556,30.6,919.8,89,4.2,45,2008-02-08T14:00:00Z,2008,2,8,14,-22.220377,28.100695,4
28,-60,102,974,1044,1015,19.0,397,464,846,822,41.9,925.0,80,6.8,14,2008-02-09T10:00:00Z,2008,2,9,10,-22.220377,28.100695,4
29,13,99,982,1070,1043,18.6,394,481,870,847,37.8,924.6,79,6.6,8,2008-02-09T11:00:00Z,2008,2,9,11,-22.220377,28.100695,4
29,68,92,978,1021,991,18.5,374,482,833,808,39.4,924.0,79,6.1,18,2008-02-09T12:00:00Z,2008,2,9,12,-22.220377,28.100695,4
29,89,81,910,724,675,14.9,244,526,618,581,42.5,922.9,81,5.4,45,2008-02-09T14:00:00Z,2008,2,9,14,-22.220377,28.100695,4
21,-87,79,961,801,755,5.4,146,813,759,717,52.2,928.9,86,5.6,41,2008-02-10T08:00:00Z,2008,2,10,8,-22.220377,28.100695,4
24,-79,84,997,967,932,4.0,142,885,930,898,45.2,928.2,84,5.2,27,2008-02-10T09:00:00Z,2008,2,10,9,-22.220377,28.100695,4
26,-59,87,1015,1067,1040,0.0,87,1015,1067,1040,36.5,927.7,83,4.9,15,2008-02-10T10:00:00Z,2008,2,10,10,-22.220377,28.100695,4
28,12,87,1019,1094,1069,2.5,134,944,1067,1042,31.9,927.1,84,4.6,9,2008-02-10T11:00:00Z,2008,2,10,11,-22.220377,28.100695,4
28,67,88,1009,1046,1018,16.8,354,544,871,847,31.5,926.2,87,4.3,18,2008-02-10T12:00:00Z,2008,2,10,12,-22.220377,28.100695,4
29,82,93,976,926,889,16.7,327,521,771,742,30.9,925.2,90,3.9,31,2008-02-10T13:00:00Z,2008,2,10,13,-22.220377,28.100695,4
29,89,88,932,745,697,15.1,256,531,634,598,29.7,924.3,89,3.7,45,2008-02-10T14:00:00Z,2008,2,10,14,-22.220377,28.100695,4
26,-58,104,987,1057,1032,23.2,452,373,812,791,39.4,924.7,69,3.7,15,2008-02-11T10:00:00Z,2008,2,11,10,-22.220377,28.100695,4
28,88,88,925,740,694,22.5,323,357,572,543,34.9,921.3,57,2.4,45,2008-02-11T14:00:00Z,2008,2,11,14,-22.220377,28.100695,4
24,-86,89,942,794,753,0.0,89,942,794,753,47.5,921.1,358,1.8,41,2008-02-12T08:00:00Z,2008,2,12,8,-22.220377,28.100695,4
27,-78,94,979,959,929,0.0,94,979,959,929,36.4,920.7,3,2.0,28,2008-02-12T09:00:00Z,2008,2,12,9,-22.220377,28.100695,4
31,-57,97,996,1059,1036,0.0,97,996,1059,1036,29.5,919.9,3,1.8,15,2008-02-12T10:00:00Z,2008,2,12,10,-22.220377,28.100695,4
32,12,98,1000,1085,1065,0.0,98,1000,1085,1065,27.3,919.1,7,1.6,9,2008-02-12T11:00:00Z,2008,2,12,11,-22.220377,28.100695,4
33,65,97,991,1037,1013,0.0,97,991,1037,1013,26.9,918.5,4,1.5,18,2008-02-12T12:00:00Z,2008,2,12,12,-22.220377,28.100695,4
33,80,93,968,916,885,0.0,93,968,916,885,26.3,917.9,356,1.6,31,2008-02-12T13:00:00Z,2008,2,12,13,-22.220377,28.100695,4
33,88,86,923,735,692,0.0,86,923,735,692,25.7,917.3,351,1.6,45,2008-02-12T14:00:00Z,2008,2,12,14,-22.220377,28.100695,4
25,-86,108,889,772,735,0.0,108,889,772,735,48.9,921.7,56,2.6,42,2008-02-13T08:00:00Z,2008,2,13,8,-22.220377,28.100695,4
28,-77,116,929,936,910,0.0,116,929,936,910,40.1,921.4,42,2.4,28,2008-02-13T09:00:00Z,2008,2,13,9,-22.220377,28.100695,4
32,-56,125,945,1035,1016,0.0,125,945,1035,1016,30.3,920.8,31,2.5,15,2008-02-13T10:00:00Z,2008,2,13,10,-22.220377,28.100695,4
33,11,126,949,1062,1045,0.0,126,949,1062,1045,27.8,920.2,26,2.7,9,2008-02-13T11:00:00Z,2008,2,13,11,-22.220377,28.100695,4
33,64,125,937,1013,993,0.0,125,937,1013,993,28.4,919.5,24,2.6,18,2008-02-13T12:00:00Z,2008,2,13,12,-22.220377,28.100695,4
33,80,124,903,892,864,0.0,124,903,892,864,28.6,919.0,29,2.4,32,2008-02-13T13:00:00Z,2008,2,13,13,-22.220377,28.100695,4
33,88,120,840,710,671,10.4,230,577,638,606,28.8,918.5,38,2.4,45,2008-02-13T14:00:00Z,2008,2,13,14,-22.220377,28.100695,4
30,79,221,729,841,816,8.5,323,528,766,743,44.8,920.4,53,2.5,32,2008-02-14T13:00:00Z,2008,2,14,13,-22.220377,28.100695,4
31,87,199,661,663,630,0.0,199,661,663,630,42.7,919.7,54,2.1,45,2008-02-14T14:00:00Z,2008,2,14,14,-22.220377,28.100695,4
26,-85,144,805,744,712,0.0,144,805,744,712,57.6,922.4,54,1.9,42,2008-02-15T08:00:00Z,2008,2,15,8,-22.220377,28.100695,4
29,-76,156,853,906,885,0.0,156,853,906,885,49.6,922.0,69,1.5,28,2008-02-15T09:00:00Z,2008,2,15,9,-22.220377,28.100695,4
32,-54,161,878,1005,991,4.6,234,753,958,944,41.2,921.3,94,1.4,16,2008-02-15T10:00:00Z,2008,2,15,10,-22.220377,28.100695,4
33,11,159,889,1033,1021,4.7,237,759,985,972,36.5,920.5,115,1.7,10,2008-02-15T11:00:00Z,2008,2,15,11,-22.220377,28.100695,4
33,62,154,881,987,971,17.6,401,435,814,798,35.9,919.7,126,2.2,19,2008-02-15T12:00:00Z,2008,2,15,12,-22.220377,28.100695,4
33,79,136,868,873,849,17.4,356,429,721,701,35.3,919.0,127,2.7,32,2008-02-15T13:00:00Z,2008,2,15,13,-22.220377,28.100695,4
27,-75,128,901,920,901,18.9,380,417,745,728,50.7,923.7,78,4.8,28,2008-02-16T09:00:00Z,2008,2,16,9,-22.220377,28.100695,4
29,-53,130,928,1022,1010,19.9,423,411,819,804,43.4,923.5,83,4.3,16,2008-02-16T10:00:00Z,2008,2,16,10,-22.220377,28.100695,4
30,10,123,946,1054,1043,21.1,440,397,831,817,42.3,922.9,89,3.9,10,2008-02-16T11:00:00Z,2008,2,16,11,-22.220377,28.100695,4
30,61,119,941,1008,995,24.7,462,315,760,744,41.4,922.0,97,3.5,19,2008-02-16T12:00:00Z,2008,2,16,12,-22.220377,28.100695,4
31,78,110,924,893,871,24.4,402,321,677,659,41.0,921.3,105,3.3,32,2008-02-16T13:00:00Z,2008,2,16,13,-22.220377,28.100695,4
26,-74,107,948,939,922,18.1,358,467,769,753,51.6,924.5,76,4.3,28,2008-02-17T09:00:00Z,2008,2,17,9,-22.220377,28.100695,4
29,-52,109,971,1041,1032,14.3,338,578,893,882,41.4,923.7,82,3.5,16,2008-02-17T10:00:00Z,2008,2,17,10,-22.220377,28.100695,4
30,10,110,978,1070,1062,2.3,151,911,1045,1037,36.3,922.8,91,2.9,11,2008-02-17T11:00:00Z,2008,2,17,11,-22.220377,28.100695,4
31,61,103,976,1024,1013,0.0,103,976,1024,1013,34.7,921.9,99,2.6,19,2008-02-17T12:00:00Z,2008,2,17,12,-22.220377,28.100695,4
31,77,98,953,905,885,0.0,98,953,905,885,32.9,921.2,103,2.6,32,2008-02-17T13:00:00Z,2008,2,17,13,-22.220377,28.100695,4
31,86,91,908,723,692,0.0,91,908,723,692,32.0,920.9,105,2.6,46,2008-02-17T14:00:00Z,2008,2,17,14,-22.220377,28.100695,4
25,-83,100,906,771,745,0.0,100,906,771,745,57.2,924.0,65,3.0,42,2008-02-18T08:00:00Z,2008,2,18,8,-22.220377,28.100695,4
28,-74,106,947,936,922,0.0,106,947,936,922,48.4,923.4,64,2.5,29,2008-02-18T09:00:00Z,2008,2,18,9,-22.220377,28.100695,4
31,-51,105,972,1038,1030,3.7,169,866,998,990,39.4,922.6,74,2.2,16,2008-02-18T10:00:00Z,2008,2,18,10,-22.220377,28.100695,4
33,10,105,978,1065,1060,12.9,317,623,928,920,34.7,922.0,96,2.2,11,2008-02-18T11:00:00Z,2008,2,18,11,-22.220377,28.100695,4
33,60,103,969,1017,1008,18.4,381,476,830,819,33.6,920.9,115,2.4,19,2008-02-18T12:00:00Z,2008,2,18,12,-22.220377,28.100695,4
33,77,99,945,897,880,23.9,397,338,684,668,32.8,920.0,122,2.5,32,2008-02-18T13:00:00Z,2008,2,18,13,-22.220377,28.100695,4
26,-83,83,934,773,750,4.6,143,808,735,712,62.3,922.4,76,2.6,42,2008-02-19T08:00:00Z,2008,2,19,8,-22.220377,28.100695,4
28,-73,89,971,940,928,10.1,237,693,846,834,53.1,921.8,88,2.3,29,2008-02-19T09:00:00Z,2008,2,19,9,-22.220377,28.100695,4
31,-50,97,985,1040,1036,4.1,167,868,997,991,41.3,921.3,103,2.2,16,2008-02-19T10:00:00Z,2008,2,19,10,-22.220377,28.100695,4
33,10,97,990,1068,1066,13.6,325,609,922,916,34.7,920.6,112,2.5,11,2008-02-19T11:00:00Z,2008,2,19,11,-22.220377,28.100695,4
33,59,92,987,1020,1015,14.5,322,585,872,864,32.7,919.7,115,2.7,19,2008-02-19T12:00:00Z,2008,2,19,12,-22.220377,28.100695,4
33,76,92,958,899,885,9.9,235,685,809,794,31.2,919.0,113,2.8,32,2008-02-19T13:00:00Z,2008,2,19,13,-22.220377,28.100695,4
34,85,85,913,718,691,0.0,85,913,718,691,30.0,918.3,108,2.8,46,2008-02-19T14:00:00Z,2008,2,19,14,-22.220377,28.100695,4
32,58,85,972,998,994,19.1,369,466,807,799,42.1,921.8,100,3.9,20,2008-02-20T12:00:00Z,2008,2,20,12,-22.220377,28.100695,4
32,76,90,937,879,867,20.7,355,406,696,683,41.5,921.1,101,3.6,33,2008-02-20T13:00:00Z,2008,2,20,13,-22.220377,28.100695,4
32,84,85,890,700,677,17.0,261,462,582,563,39.6,920.2,103,3.3,46,2008-02-20T14:00:00Z,2008,2,20,14,-22.220377,28.100695,4
25,-82,97,908,766,747,0.0,97,908,766,747,57.9,924.3,83,4.2,42,2008-02-21T08:00:00Z,2008,2,21,8,-22.220377,28.100695,4
27,-71,102,951,932,925,0.0,102,951,932,925,48.2,923.9,83,4.0,29,2008-02-21T09:00:00Z,2008,2,21,9,-22.220377,28.100695,4
30,-48,105,973,1035,1035,0.0,105,973,1035,1035,36.1,923.5,81,4.1,17,2008-02-21T10:00:00Z,2008,2,21,10,-22.220377,28.100695,4
32,9,105,982,1065,1067,0.0,105,982,1065,1067,30.4,922.8,79,4.0,12,2008-02-21T11:00:00Z,2008,2,21,11,-22.220377,28.100695,4
32,57,98,980,1018,1017,0.0,98,980,1018,1017,29.7,921.8,85,3.7,20,2008-02-21T12:00:00Z,2008,2,21,12,-22.220377,28.100695,4
32,75,93,956,896,887,15.8,302,536,757,746,29.2,921.1,94,3.5,33,2008-02-21T13:00:00Z,2008,2,21,13,-22.220377,28.100695,4
33,84,86,910,714,692,18.7,283,433,579,561,28.6,920.3,98,3.4,46,2008-02-21T14:00:00Z,2008,2,21,14,-22.220377,28.100695,4
25,-81,99,901,762,746,0.0,99,901,762,746,52.7,923.1,58,3.3,43,2008-02-22T08:00:00Z,2008,2,22,8,-22.220377,28.100695,4
27,-71,103,946,929,924,0.0,103,946,929,924,46.7,922.5,57,2.8,29,2008-02-22T09:00:00Z,2008,2,22,9,-22.220377,28.100695,4
30,-47,114,956,1026,1029,0.0,114,956,1026,1029,37.3,921.7,69,2.5,17,2008-02-22T10:00:00Z,2008,2,22,10,-22.220377,28.100695,4
32,9,112,964,1053,1058,5.4,203,812,997,1000,32.0,920.9,91,2.8,12,2008-02-22T11:00:00Z,2008,2,22,11,-22.220377,28.100695,4
32,56,109,956,1005,1007,7.1,223,760,933,932,31.3,920.1,101,2.9,20,2008-02-22T12:00:00Z,2008,2,22,12,-22.220377,28.100695,4
33,74,104,932,886,879,0.0,104,932,886,879,31.2,919.2,101,2.6,33,2008-02-22T13:00:00Z,2008,2,22,13,-22.220377,28.100695,4
33,83,97,885,705,686,0.0,97,885,705,686,30.6,918.5,100,2.3,46,2008-02-22T14:00:00Z,2008,2,22,14,-22.220377,28.100695,4
27,-81,123,845,744,730,0.0,123,845,744,730,42.3,922.5,47,2.7,43,2008-02-23T08:00:00Z,2008,2,23,8,-22.220377,28.100695,4
29,-70,137,882,905,903,0.0,137,882,905,903,36.1,922.1,46,3.0,29,2008-02-23T09:00:00Z,2008,2,23,9,-22.220377,28.100695,4
32,-46,123,930,1010,1015,0.0,123,930,1010,1015,31.6,921.4,50,2.7,17,2008-02-23T10:00:00Z,2008,2,23,10,-22.220377,28.100695,4
34,9,121,939,1036,1044,0.0,121,939,1036,1044,29.6,920.5,58,2.4,13,2008-02-23T11:00:00Z,2008,2,23,11,-22.220377,28.100695,4
34,56,125,919,985,989,0.0,125,919,985,989,30.1,919.8,60,1.9,20,2008-02-23T12:00:00Z,2008,2,23,12,-22.220377,28.100695,4
34,74,131,872,862,857,0.0,131,872,862,857,30.0,919.2,60,1.5,33,2008-02-23T13:00:00Z,2008,2,23,13,-22.220377,28.100695,4
34,83,122,814,681,664,0.0,122,814,681,664,29.7,918.7,69,1.2,47,2008-02-23T14:00:00Z,2008,2,23,14,-22.220377,28.100695,4
30,-69,194,789,879,879,10.7,329,524,787,782,33.0,920.8,29,3.0,29,2008-02-24T09:00:00Z,2008,2,24,9,-22.220377,28.100695,4
33,-46,278,701,945,949,5.4,348,575,894,894,25.7,920.3,21,3.0,18,2008-02-24T10:00:00Z,2008,2,24,10,-22.220377,28.100695,4
34,9,287,701,969,975,8.9,405,491,884,883,23.8,919.7,17,2.8,13,2008-02-24T11:00:00Z,2008,2,24,11,-22.220377,28.100695,4
35,55,262,715,930,933,3.8,313,625,894,894,24.6,919.1,10,2.2,21,2008-02-24T12:00:00Z,2008,2,24,12,-22.220377,28.100695,4
35,73,178,796,842,839,16.2,362,408,708,700,25.3,918.5,6,1.5,33,2008-02-24T13:00:00Z,2008,2,24,13,-22.220377,28.100695,4
34,82,152,748,665,651,24.1,357,217,501,488,26.2,918.0,14,0.7,47,2008-02-24T14:00:00Z,2008,2,24,14,-22.220377,28.100695,4
31,73,160,811,836,836,19.0,381,355,676,669,41.6,920.5,37,3.9,33,2008-02-25T13:00:00Z,2008,2,25,13,-22.220377,28.100695,4
31,82,149,743,656,645,10.2,249,500,587,575,41.5,919.7,44,3.6,47,2008-02-25T14:00:00Z,2008,2,25,14,-22.220377,28.100695,4
28,-67,227,711,844,849,13.2,382,404,733,730,51.4,921.8,294,1.7,30,2008-02-27T09:00:00Z,2008,2,27,9,-22.220377,28.100695,4
30,-43,176,833,966,980,6.1,266,677,907,917,46.8,921.2,279,2.0,18,2008-02-27T10:00:00Z,2008,2,27,10,-22.220377,28.100695,4
31,9,166,857,997,1013,0.0,166,857,997,1013,45.0,920.6,257,2.4,14,2008-02-27T11:00:00Z,2008,2,27,11,-22.220377,28.100695,4
32,53,159,851,950,963,0.0,159,851,950,963,44.0,919.7,245,2.6,21,2008-02-27T12:00:00Z,2008,2,27,12,-22.220377,28.100695,4
32,71,150,821,832,837,0.0,150,821,832,837,42.4,918.9,239,2.7,34,2008-02-27T13:00:00Z,2008,2,27,13,-22.220377,28.100695,4
32,81,134,768,655,648,0.0,134,768,655,648,41.5,918.2,231,2.7,47,2008-02-27T14:00:00Z,2008,2,27,14,-22.220377,28.100695,4
27,-78,145,778,711,710,5.4,200,647,674,672,60.7,922.0,249,0.3,43,2008-02-28T08:00:00Z,2008,2,28,8,-22.220377,28.100695,4
30,-67,161,822,872,881,4.7,225,703,829,835,49.7,921.7,133,0.1,30,2008-02-28T09:00:00Z,2008,2,28,9,-22.220377,28.100695,4
33,-42,191,814,961,976,4.0,246,714,923,936,41.5,921.3,94,0.6,19,2008-02-28T10:00:00Z,2008,2,28,10,-22.220377,28.100695,4
34,9,196,814,984,1002,6.5,293,648,920,933,37.3,920.6,99,0.9,15,2008-02-28T11:00:00Z,2008,2,28,11,-22.220377,28.100695,4
33,52,189,806,937,951,10.9,342,532,835,841,37.1,919.9,99,1.0,22,2008-02-28T12:00:00Z,2008,2,28,12,-22.220377,28.100695,4
34,71,161,803,825,832,16.2,350,412,692,691,36.3,919.4,78,1.2,34,2008-02-28T13:00:00Z,2008,2,28,13,-22.220377,28.100695,4
29,9,176,843,989,1012,18.9,433,383,803,807,49.7,923.4,81,3.5,15,2008-03-01T11:00:00Z,2008,3,1,11,-22.220377,28.100695,4
25,-77,108,855,726,733,0.0,108,855,726,733,68.2,924.8,75,4.0,44,2008-03-02T08:00:00Z,2008,3,2,8,-22.220377,28.100695,4
28,-65,115,899,889,907,0.0,115,899,889,907,55.3,924.3,77,3.9,30,2008-03-02T09:00:00Z,2008,3,2,9,-22.220377,28.100695,4
31,-40,115,926,987,1013,7.8,237,716,909,928,42.8,923.9,75,3.8,19,2008-03-02T10:00:00Z,2008,3,2,10,-22.220377,28.100695,4
33,9,120,925,1011,1039,13.0,324,577,879,895,36.8,923.3,73,4.0,16,2008-03-02T11:00:00Z,2008,3,2,11,-22.220377,28.100695,4
33,50,121,910,960,984,13.4,319,556,831,844,35.7,922.4,76,3.9,23,2008-03-02T12:00:00Z,2008,3,2,12,-22.220377,28.100695,4
33,69,104,899,842,858,12.3,266,576,738,746,35.1,921.8,79,3.8,35,2008-03-02T13:00:00Z,2008,3,2,13,-22.220377,28.100695,4
33,79,98,842,661,664,10.8,209,569,589,589,33.6,921.2,83,3.9,48,2008-03-02T14:00:00Z,2008,3,2,14,-22.220377,28.100695,4
28,-76,125,819,717,725,9.6,232,581,644,647,57.9,927.0,86,6.1,44,2008-03-03T08:00:00Z,2008,3,3,8,-22.220377,28.100695,4
31,-39,128,904,979,1007,19.7,406,404,786,793,48.3,926.4,85,5.6,20,2008-03-03T10:00:00Z,2008,3,3,10,-22.220377,28.100695,4
31,50,124,902,954,981,18.4,381,432,778,786,48.6,924.8,86,5.4,23,2008-03-03T12:00:00Z,2008,3,3,12,-22.220377,28.100695,4
32,69,114,881,836,854,15.5,309,486,706,712,48.0,923.8,86,5.3,35,2008-03-03T13:00:00Z,2008,3,3,13,-22.220377,28.100695,4
31,79,104,829,656,661,2.6,130,763,639,643,46.8,923.3,86,5.3,48,2008-03-03T14:00:00Z,2008,3,3,14,-22.220377,28.100695,4
26,-63,93,931,892,916,17.8,330,470,733,742,58.8,925.9,94,4.1,31,2008-03-04T09:00:00Z,2008,3,4,9,-22.220377,28.100695,4
29,-38,101,945,989,1021,16.1,343,519,830,845,47.2,925.3,98,3.7,20,2008-03-04T10:00:00Z,2008,3,4,10,-22.220377,28.100695,4
30,9,102,951,1015,1049,18.0,376,475,832,846,44.2,924.4,100,3.4,16,2008-03-04T11:00:00Z,2008,3,4,11,-22.220377,28.100695,4
31,49,102,942,967,997,14.4,317,557,827,843,41.4,923.3,103,3.1,23,2008-03-04T12:00:00Z,2008,3,4,12,-22.220377,28.100695,4
31,68,107,904,845,866,13.5,281,551,731,742,38.2,922.3,104,2.9,35,2008-03-04T13:00:00Z,2008,3,4,13,-22.220377,28.100695,4
32,78,99,851,664,671,0.9,110,827,657,664,36.4,921.4,103,2.9,48,2008-03-04T14:00:00Z,2008,3,4,14,-22.220377,28.100695,4
26,-75,106,862,727,741,0.0,106,862,727,741,59.4,924.2,87,5.4,44,2008-03-05T08:00:00Z,2008,3,5,8,-22.220377,28.100695,4
27,-62,102,921,891,918,7.0,204,731,826,847,49.9,923.9,89,5.4,31,2008-03-05T09:00:00Z,2008,3,5,9,-22.220377,28.100695,4
29,-37,113,930,984,1018,13.8,322,562,847,866,41.2,923.4,90,5.5,20,2008-03-05T10:00:00Z,2008,3,5,10,-22.220377,28.100695,4
31,9,116,930,1006,1042,19.3,394,436,812,824,39.2,922.8,88,5.4,17,2008-03-05T11:00:00Z,2008,3,5,11,-22.220377,28.100695,4
31,48,119,912,953,986,19.3,385,420,770,780,40.3,922.0,88,5.4,24,2008-03-05T12:00:00Z,2008,3,5,12,-22.220377,28.100695,4
31,68,114,882,832,855,19.1,343,406,673,679,40.8,921.2,88,5.3,35,2008-03-05T13:00:00Z,2008,3,5,13,-22.220377,28.100695,4
31,78,104,828,651,661,13.1,234,508,563,565,40.8,920.6,87,5.1,49,2008-03-05T14:00:00Z,2008,3,5,14,-22.220377,28.100695,4
28,-37,100,948,988,1025,20.3,391,423,788,801,46.7,924.3,88,4.9,21,2008-03-06T10:00:00Z,2008,3,6,10,-22.220377,28.100695,4
30,9,102,953,1013,1053,17.5,368,489,835,854,41.2,923.5,89,4.6,17,2008-03-06T11:00:00Z,2008,3,6,11,-22.220377,28.100695,4
30,48,100,944,963,999,21.1,394,400,759,770,39.1,922.5,90,4.6,24,2008-03-06T12:00:00Z,2008,3,6,12,-22.220377,28.100695,4
30,67,96,918,841,868,21.2,348,386,665,672,37.2,921.8,91,4.7,36,2008-03-06T13:00:00Z,2008,3,6,13,-22.220377,28.100695,4
26,-61,88,944,893,926,13.2,272,589,775,795,56.8,925.3,85,4.4,31,2008-03-07T09:00:00Z,2008,3,7,9,-22.220377,28.100695,4
28,-36,105,943,986,1026,14.1,320,565,847,870,45.6,925.0,86,4.3,21,2008-03-07T10:00:00Z,2008,3,7,10,-22.220377,28.100695,4
